Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,2,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,0,0,0,3,1,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,4,14,2,0,0,0,0,0,0,0,0,4,1,0,2,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,4,19,2,0,0,0,0,0,0,0,0,5,1,0,2,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,4,19,4,0,0,0,0,0,0,0,0,6,1,0,2,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,4,22,5,0,0,0,0,0,0,0,0,7,1,0,2,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,4,25,7,0,0,0,0,0,0,0,0,8,1,0,2,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,0,0,0,0,0,0,0,0,0,0,5,25,9,0,0,0,0,0,0,0,0,9,1,0,2,1,0,1,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
8,0,0,0,0,0,0,0,0,0,1,6,28,12,0,0,1,0,0,0,0,0,11,1,0,2,1,0,1,12,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3
17,0,0,0,0,0,0,0,1,0,1,9,29,16,0,0,2,0,0,0,0,0,15,1,0,2,1,0,1,13,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,3
26,0,0,0,0,0,0,0,1,0,1,10,29,16,0,0,2,0,0,0,0,0,17,1,0,2,1,0,1,13,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,3
30,0,0,0,0,0,0,0,1,0,1,10,32,17,0,0,4,0,0,0,0,0,17,1,0,2,1,0,1,13,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,3
35,0,0,0,0,0,0,0,1,0,1,10,32,17,0,0,4,0,0,1,0,0,20,1,0,2,1,0,1,13,0,0,0,0,0,1,0,0,0,2,0,0,5,0,0,0,3
39,0,0,0,0,0,0,0,1,0,1,13,35,18,0,0,4,0,0,2,1,0,25,1,0,2,1,0,1,13,0,0,0,0,0,1,0,0,0,2,0,0,5,0,0,0,3
54,0,0,0,0,0,0,0,1,0,1,13,36,21,0,0,5,0,0,2,2,0,27,1,0,2,2,0,1,13,0,0,0,0,0,1,0,0,0,2,0,0,5,0,0,0,3
66,0,0,0,0,0,0,0,1,0,1,13,36,22,0,0,6,0,0,2,2,1,28,1,0,2,4,0,1,13,0,0,0,0,0,1,0,0,0,2,0,0,5,0,0,0,3
70,0,0,1,0,0,0,0,1,0,1,13,37,22,1,0,6,0,0,2,2,1,29,1,0,2,4,0,1,13,0,0,0,0,0,1,0,0,1,2,0,0,5,0,0,0,3
72,0,0,1,0,0,0,0,1,0,1,14,39,25,1,0,6,0,0,2,2,1,32,1,0,2,4,1,1,13,0,0,0,0,0,1,0,0,2,3,0,0,5,0,0,0,3
77,0,0,1,0,0,0,0,1,0,1,14,39,30,5,0,6,0,0,2,2,1,32,1,0,2,6,1,1,13,0,0,0,0,0,1,0,1,3,3,0,0,5,0,0,0,3
79,0,0,1,0,0,0,0,1,0,1,14,40,31,5,0,6,0,0,2,2,1,41,1,0,3,8,3,1,13,0,0,0,0,0,1,0,1,3,3,0,0,5,1,0,0,3
82,0,0,1,0,0,0,0,1,0,1,15,44,31,5,0,6,0,0,2,2,1,49,1,0,5,17,3,1,13,0,0,0,0,1,1,0,2,7,3,0,0,6,1,1,0,3
83,0,0,1,0,0,0,0,2,0,3,15,52,34,6,0,6,0,0,2,2,1,57,1,1,6,18,4,1,14,0,0,0,0,3,1,0,2,7,3,0,0,6,1,1,0,3
90,0,0,1,1,0,0,0,2,0,6,17,58,40,6,0,6,0,1,3,2,1,62,1,1,7,31,8,4,14,0,0,0,0,3,1,0,2,9,3,0,0,6,1,1,0,3
98,0,0,1,1,0,1,0,2,1,6,21,64,41,6,0,6,0,2,3,2,1,69,1,1,8,41,10,4,14,0,0,0,1,3,1,0,2,10,3,0,0,6,1,1,0,3
101,0,0,1,1,0,1,0,2,1,7,21,64,41,6,0,6,0,2,3,2,1,80,1,1,8,55,12,4,14,0,0,0,1,3,1,0,2,12,3,0,0,6,1,1,0,3
108,0,0,1,1,0,1,0,2,1,7,22,64,41,8,0,7,0,2,3,2,1,86,1,1,12,55,16,7,14,0,0,0,1,3,1,0,2,12,3,0,0,6,1,1,0,3
111,0,0,1,1,0,1,0,2,1,12,23,67,43,11,0,7,0,2,3,2,2,99,2,1,13,73,24,7,14,0,0,0,1,3,1,0,2,12,3,0,0,6,1,1,0,3
118,0,0,1,1,0,1,0,2,1,14,25,73,46,11,0,7,0,2,3,2,2,104,7,1,15,80,37,8,14,0,0,0,1,3,1,0,2,12,3,0,0,6,1,1,0,3
128,0,0,1,1,0,1,0,2,3,20,27,75,49,14,0,7,0,2,3,2,3,111,7,1,17,89,46,8,14,0,0,0,1,3,1,0,2,12,3,0,0,6,1,1,0,3
137,0,0,1,1,0,1,0,2,3,22,29,77,50,14,0,7,0,2,3,2,3,114,7,1,17,92,56,8,14,0,0,0,1,3,1,0,2,12,3,1,0,6,1,1,0,3
144,0,0,1,1,0,2,0,2,5,29,31,87,50,16,0,7,0,2,4,2,3,121,7,1,17,102,67,8,14,0,0,0,1,3,1,0,2,12,3,1,1,6,1,1,0,3
148,0,0,1,1,0,2,0,2,5,29,31,90,55,16,0,7,0,2,4,2,3,121,7,2,17,106,78,8,15,0,0,0,1,3,1,0,2,12,3,1,1,6,1,1,0,3
152,0,0,1,1,0,2,0,2,6,29,31,90,55,19,0,7,0,2,4,2,3,123,7,3,17,108,82,8,15,0,0,0,1,3,1,0,2,12,3,1,1,6,1,1,0,3
152,0,0,1,1,0,2,1,2,10,33,31,102,59,21,0,7,0,2,4,2,3,125,7,4,19,112,86,8,15,0,0,0,1,3,1,1,2,12,4,1,1,6,1,3,0,3
154,0,0,1,1,0,2,3,3,10,34,33,111,60,22,0,7,1,2,4,3,3,130,8,4,21,117,91,8,15,0,0,0,1,3,1,1,3,12,4,1,1,6,1,3,0,3
157,0,0,1,1,0,2,3,3,10,38,36,118,66,24,0,7,1,2,4,3,3,134,8,4,21,119,93,8,17,0,0,0,1,3,1,1,3,12,5,1,1,7,3,3,0,3
158,0,0,1,1,0,2,3,4,11,41,41,129,68,25,0,8,1,2,4,3,3,139,8,4,22,123,101,8,17,0,0,0,2,3,1,1,3,12,5,1,1,7,8,3,0,3
159,0,0,1,1,0,2,3,4,11,44,42,136,72,27,0,8,1,2,4,3,3,141,8,4,23,125,107,8,17,0,0,0,3,3,1,1,3,12,5,1,1,7,13,3,0,3
162,0,0,1,1,0,2,4,4,11,50,44,139,77,27,0,8,1,2,4,5,3,143,8,4,24,131,111,9,17,0,0,1,3,4,1,1,3,12,5,1,1,7,21,3,0,3
162,2,0,1,1,0,2,5,4,11,51,47,155,77,27,0,8,1,2,4,8,3,145,8,5,25,134,113,9,17,0,0,1,3,4,1,1,3,12,6,1,1,7,22,3,0,4
163,2,0,1,1,0,2,10,6,13,58,48,173,83,28,0,8,1,4,5,11,3,148,8,5,27,142,118,9,17,0,0,1,3,4,1,1,3,12,9,1,1,7,23,3,0,5
167,6,0,1,1,0,2,10,10,14,59,53,214,87,29,0,8,3,4,5,12,3,154,8,5,31,149,119,9,17,0,0,1,3,5,1,1,3,12,9,1,2,8,25,3,0,5
168,6,0,2,1,0,2,10,11,14,66,56,260,93,29,0,8,6,4,5,15,3,157,8,6,34,156,120,9,17,0,0,1,4,6,1,1,3,12,12,1,2,8,25,3,1,6
169,6,0,2,3,0,2,13,11,14,72,63,300,104,30,0,8,9,4,6,17,3,160,8,6,35,176,123,9,17,0,0,2,4,6,1,1,4,13,16,1,2,10,27,3,1,6
171,7,0,2,3,0,2,16,11,18,78,125,364,116,31,0,9,12,4,6,19,4,164,8,6,40,191,126,11,17,0,0,3,4,6,1,1,4,13,22,1,2,11,27,3,1,8
175,7,0,4,3,0,2,16,12,18,83,158,436,125,31,0,9,13,4,8,20,4,167,8,6,47,208,133,11,17,0,0,3,6,6,1,1,4,14,26,1,2,12,28,3,1,8
176,8,0,6,4,0,2,20,12,18,84,158,448,128,31,1,11,15,5,8,22,8,170,10,6,56,216,137,11,18,0,0,4,6,6,1,2,4,15,29,1,2,14,28,3,1,9
176,8,0,7,5,1,4,24,14,19,99,171,526,142,31,2,13,20,6,8,26,10,178,10,7,69,244,148,11,18,0,0,4,6,6,3,2,9,17,46,2,2,14,29,3,1,9
180,8,0,11,6,2,6,42,17,20,103,185,593,161,32,5,15,21,9,9,31,12,183,10,7,76,278,162,15,19,0,0,5,6,6,3,2,9,20,78,3,5,15,29,3,2,9
183,9,0,12,8,3,8,44,17,21,117,190,691,186,32,8,16,30,9,9,36,13,189,11,8,88,311,169,19,21,0,0,7,11,6,3,2,12,21,100,3,8,15,30,3,3,9
188,11,0,18,9,8,9,54,17,25,134,210,783,217,35,8,24,42,11,10,40,15,201,12,14,106,346,175,21,22,0,0,9,13,7,3,2,19,23,119,5,9,18,31,7,3,11
191,11,0,20,10,10,14,59,17,26,159,236,901,238,35,10,32,46,12,11,47,16,220,12,17,116,387,190,24,22,0,0,10,15,8,3,2,20,26,146,6,11,18,32,8,3,16
191,11,0,23,10,13,16,64,17,26,184,262,1042,265,35,10,43,53,14,12,58,16,227,12,18,125,408,203,25,24,0,0,11,15,12,3,2,21,33,162,8,12,19,32,10,3,16
191,11,0,26,10,19,16,71,17,26,198,280,1127,271,35,11,45,59,19,14,59,18,238,12,19,133,428,209,26,29,0,0,11,16,13,3,2,23,36,176,8,12,19,33,11,3,22
195,12,0,32,10,19,24,77,20,29,215,293,1214,289,37,13,55,65,22,14,69,21,259,12,24,145,481,229,28,31,0,0,12,19,16,3,2,23,38,199,11,12,21,35,12,3,33
205,12,0,34,10,22,29,77,26,29,249,327,1370,353,39,14,66,72,25,19,77,30,279,12,26,155,524,248,30,34,0,0,14,24,17,3,3,25,39,224,11,13,22,41,16,4,38
223,14,0,36,10,27,33,82,31,33,284,357,1553,381,41,21,73,77,27,21,86,32,300,14,33,165,616,287,34,37,0,1,15,25,17,3,3,26,49,250,12,13,23,41,16,4,41
236,17,0,38,12,32,36,91,32,44,337,390,1752,436,41,23,92,82,30,28,97,36,314,14,34,174,696,316,37,38,1,2,15,30,18,3,4,28,54,289,12,14,24,42,16,4,48
252,22,0,45,14,33,37,103,35,79,374,426,1950,512,42,30,104,86,33,28,106,38,324,16,38,181,766,358,39,38,1,6,15,56,19,3,4,30,54,332,13,14,25,42,17,4,56
264,22,0,51,14,38,38,109,35,90,414,470,2124,543,42,44,113,88,35,29,112,40,326,16,38,193,811,375,41,39,1,7,15,62,23,3,8,30,60,362,13,14,27,42,17,4,65
269,22,0,54,14,39,38,110,36,90,429,489,2224,558,42,49,121,92,36,36,119,45,335,16,40,205,835,384,44,39,1,8,15,65,24,3,19,37,60,373,13,14,28,43,17,4,72
287,22,0,64,15,43,39,116,37,96,451,505,2383,578,45,55,131,92,37,37,127,46,345,18,51,210,894,403,47,40,1,10,16,90,25,3,20,39,60,405,15,14,31,45,17,4,76
310,22,0,65,15,49,40,119,40,106,512,540,2510,618,46,61,140,100,40,39,130,47,356,19,52,215,968,423,53,42,1,13,16,113,28,3,20,40,62,435,15,15,33,50,17,4,86
332,22,0,78,15,54,49,123,42,112,563,598,2661,674,47,68,146,103,43,45,135,48,370,25,57,225,1020,454,54,43,1,14,17,118,29,3,22,41,62,461,15,16,33,54,17,4,94
364,22,0,79,15,58,52,131,44,114,589,633,2867,707,53,79,160,104,46,47,136,49,380,31,68,235,1075,481,56,44,1,15,18,124,30,3,24,41,63,478,16,17,35,54,17,6,101
402,22,0,83,15,60,60,135,44,120,626,667,3053,751,56,91,173,106,48,47,137,49,395,34,70,242,1163,502,59,45,3,15,18,130,30,3,25,44,64,502,16,17,37,54,17,7,110
429,22,0,83,15,61,62,139,46,122,663,685,3162,781,56,95,178,112,49,52,139,51,405,35,71,251,1211,513,61,45,3,16,19,132,30,3,26,45,68,518,17,17,40,54,17,8,115
446,22,0,84,15,64,64,143,49,124,675,707,3263,798,56,114,181,113,49,52,139,51,410,38,72,259,1295,524,64,45,3,16,19,137,30,3,28,46,69,520,17,17,41,55,17,10,121
468,22,0,84,15,64,64,146,51,131,685,728,3386,811,58,127,193,118,50,54,144,52,426,40,76,264,1349,543,72,47,3,16,19,139,31,5,28,47,69,541,17,17,42,60,17,10,125
490,22,0,84,15,65,65,151,52,134,724,748,3509,836,61,141,199,119,51,59,147,56,445,42,88,275,1380,560,73,49,3,16,19,142,31,5,28,47,70,562,19,17,43,60,17,10,130
535,22,0,84,15,65,65,153,52,138,757,772,3643,875,62,150,216,119,51,62,149,57,457,42,92,282,1415,580,74,50,3,16,19,144,31,5,28,47,71,574,28,17,44,60,17,10,132
557,22,0,84,15,66,66,157,52,140,775,790,3813,907,65,163,222,120,51,65,149,58,471,44,93,286,1446,605,74,52,3,16,21,144,31,5,28,47,71,586,36,17,45,60,17,10,133
596,22,0,85,15,66,68,160,52,140,797,798,3932,938,66,175,226,120,52,66,149,61,472,44,94,290,1475,620,74,57,3,17,21,146,31,5,28,47,72,600,37,17,45,60,17,10,134
610,22,0,85,15,66,69,161,54,141,816,806,4014,954,70,178,235,121,52,66,149,62,473,44,94,294,1491,629,74,58,3,22,22,148,31,5,28,47,73,611,37,17,46,60,17,10,137
645,23,0,86,15,66,69,161,54,146,824,813,4055,961,70,179,241,121,52,66,149,63,473,44,94,309,1521,630,76,59,3,22,22,149,32,5,28,47,73,620,37,17,46,60,17,10,137
683,26,0,88,15,67,70,162,54,146,831,821,4168,972,75,188,249,122,53,66,149,66,478,44,95,313,1553,637,78,60,3,23,22,154,32,5,28,47,73,624,38,17,46,60,17,10,141
721,26,0,88,15,68,72,163,54,146,846,825,4215,997,75,195,250,122,53,66,149,67,482,44,95,317,1597,643,80,60,3,23,22,155,32,5,28,47,74,637,41,17,46,60,17,10,141
762,26,0,88,15,68,73,163,54,146,858,834,4274,1023,75,200,251,122,53,66,149,71,483,44,95,320,1625,646,80,62,3,23,22,155,32,5,28,47,74,640,41,17,46,60,17,10,142
785,26,0,88,15,68,74,165,54,146,863,840,4439,1038,77,203,254,122,54,66,149,72,486,44,95,324,1639,651,83,62,3,23,22,159,33,5,28,47,74,643,42,17,46,60,17,10,142
818,26,0,88,15,68,75,165,54,146,884,846,4593,1074,77,209,260,122,55,70,150,72,486,44,95,329,1656,655,83,62,3,23,22,160,33,5,28,47,74,646,42,17,46,60,17,10,142
843,26,0,88,15,68,78,165,54,146,896,851,4686,1097,77,212,264,122,56,70,150,72,487,44,95,331,1666,667,84,62,3,24,22,161,34,5,28,48,74,646,44,17,46,60,17,10,142
874,26,0,88,15,69,78,167,54,146,901,856,4773,1107,77,213,267,122,56,72,150,72,490,44,97,334,1679,667,84,62,3,24,22,164,35,5,28,48,74,647,45,17,46,60,17,10,142
885,26,0,88,15,69,79,168,54,146,907,857,4830,1121,78,216,268,122,56,72,150,72,493,44,97,338,1686,673,85,62,3,24,22,164,36,5,28,48,74,648,45,17,46,60,17,10,142
907,26,0,88,15,69,80,168,54,147,916,859,4867,1128,78,216,271,122,56,73,150,72,493,44,97,341,1698,676,85,62,3,24,22,164,36,5,28,48,74,649,45,17,46,60,17,10,142
921,27,0,88,15,69,80,168,55,147,930,864,4890,1141,78,217,275,122,56,73,150,72,493,44,97,347,1706,679,85,62,3,24,22,164,36,5,28,48,74,650,45,17,46,60,17,10,142
927,27,0,88,15,69,81,168,56,147,941,867,4929,1148,81,218,275,122,56,74,150,72,493,44,97,348,1716,680,86,62,3,24,23,164,36,5,28,48,74,650,45,17,47,60,17,10,142
938,27,0,88,15,69,81,168,56,147,957,870,4965,1155,81,221,277,122,56,75,150,72,496,44,97,352,1732,688,87,62,3,24,23,164,36,5,28,48,74,652,45,17,47,60,17,10,142
947,27,0,88,15,69,81,168,56,147,962,870,4987,1168,81,221,278,122,56,75,150,72,496,44,97,352,1743,693,87,62,3,24,23,164,36,5,28,48,74,653,45,17,47,60,17,10,142
957,27,0,88,15,69,81,168,56,147,964,873,5002,1175,81,221,280,122,56,75,150,72,497,44,97,352,1744,694,87,62,3,24,24,164,36,5,28,48,74,653,45,17,47,60,17,10,142
970,27,0,88,15,69,81,168,57,147,965,876,5029,1190,81,222,283,122,57,75,150,72,498,44,97,356,1750,694,87,63,3,24,24,164,36,5,28,48,74,654,45,17,47,60,17,10,142
974,27,0,88,15,69,81,168,57,147,969,878,5039,1200,81,222,284,122,57,76,150,72,499,44,97,357,1762,697,87,63,3,24,24,164,36,5,28,51,74,654,45,17,47,60,17,10,142
980,27,0,88,15,69,81,168,58,147,973,878,5069,1232,81,224,284,122,57,76,150,72,500,44,97,358,1765,698,87,63,3,24,24,164,36,5,28,68,74,655,45,17,47,60,17,10,142
988,27,0,88,15,69,81,168,60,147,975,880,5078,1248,82,224,285,122,57,76,150,72,501,44,98,358,1768,698,87,63,3,24,24,164,36,5,28,70,74,655,45,17,47,60,17,10,142
995,27,0,88,15,69,81,168,60,147,980,888,5092,1260,82,225,286,122,57,76,150,72,503,44,99,358,1770,699,87,63,3,24,24,164,36,5,28,70,74,655,45,17,47,60,17,10,142
1002,27,0,88,15,69,81,168,60,147,984,888,5097,1265,82,225,287,122,57,76,150,72,503,44,99,358,1770,699,87,63,3,24,24,164,36,5,28,71,74,655,45,17,47,60,17,10,142
1003,27,0,88,15,69,81,168,61,147,987,890,5107,1273,82,227,287,122,58,76,150,72,503,44,99,358,1771,699,87,63,3,24,24,164,36,5,28,73,74,655,45,17,47,60,17,10,142
1006,27,0,88,15,69,81,168,62,148,987,890,5112,1281,82,227,290,122,60,76,150,72,503,44,99,358,1774,699,87,63,3,24,24,164,36,5,28,74,74,655,45,17,47,60,17,10,142
1007,27,0,88,15,69,81,168,64,148,992,891,5117,1302,82,227,290,122,60,76,150,72,503,44,99,358,1777,699,87,63,3,24,24,164,36,5,28,74,74,655,45,17,47,60,17,10,142
1012,27,0,88,15,69,81,168,64,148,993,894,5128,1312,82,227,292,122,60,76,150,73,503,44,99,358,1780,699,87,63,3,24,24,164,36,5,28,75,74,655,45,17,47,60,17,10,142
1017,27,0,88,15,69,81,168,64,149,994,894,5131,1319,82,227,294,122,60,76,150,73,503,44,99,358,1781,699,87,63,3,24,24,164,36,5,28,78,74,655,45,17,47,60,17,10,142
1025,27,0,88,15,69,81,168,64,149,995,894,5133,1324,82,227,295,122,60,76,150,73,504,44,100,358,1781,699,87,63,3,24,24,164,36,5,28,79,74,659,45,17,47,60,17,10,142
1040,27,0,88,15,69,81,168,64,149,995,894,5147,1329,82,227,295,122,60,76,150,74,504,44,100,358,1781,699,87,63,3,24,24,164,36,5,28,80,74,662,45,17,47,60,17,10,142
1043,27,0,88,15,69,81,168,65,149,995,894,5155,1330,82,227,295,122,60,76,150,74,504,44,100,358,1781,699,87,63,3,24,24,164,36,5,28,81,74,668,45,17,47,60,17,10,142
1052,27,0,88,15,69,81,168,65,149,995,894,5165,1333,82,227,296,122,60,76,150,74,504,44,100,358,1781,699,87,63,3,24,24,164,36,5,28,81,74,670,45,17,47,60,17,10,142
1057,27,0,88,15,69,81,168,65,149,995,895,5176,1338,82,227,296,122,60,76,150,74,504,44,100,358,1782,699,88,63,3,24,24,164,36,5,28,81,74,678,45,17,47,60,17,10,142
1063,27,0,88,15,69,81,168,65,149,997,896,5191,1345,82,227,297,122,63,76,150,74,504,44,100,358,1782,699,88,63,3,24,24,164,36,5,28,82,74,699,45,17,47,60,17,10,142
1066,27,0,88,15,69,81,168,65,149,999,896,5212,1356,82,227,298,122,63,76,150,74,504,44,100,358,1782,699,88,63,3,24,24,164,36,5,28,82,74,725,45,17,47,60,17,10,142
1070,27,0,88,15,69,81,168,65,149,999,897,5226,1359,82,227,298,122,63,76,150,74,505,44,100,358,1782,699,88,63,3,24,24,164,36,5,28,82,74,741,45,17,47,60,17,10,142
1074,27,0,88,15,69,81,168,65,149,999,898,5231,1365,82,227,298,122,63,76,150,74,505,44,100,358,1783,699,88,63,3,24,24,164,36,5,28,82,74,753,45,17,47,60,17,10,142
1079,27,0,88,15,69,81,168,65,149,999,898,5244,1366,82,227,298,122,63,76,151,74,505,44,100,358,1783,699,88,63,3,24,24,164,36,5,28,82,74,769,45,17,47,60,17,10,142
1082,27,0,88,15,69,81,168,66,149,999,899,5278,1369,82,227,298,122,64,76,151,74,506,44,100,358,1783,699,88,63,3,24,24,164,36,5,28,82,74,775,45,17,47,60,17,10,142
